"id","bdate","ddate","lifespan","data","name","seats"
"A002299",285,383,98,"ddm","竺曇猷",NA
"A002300",302,401,99,"ddm","賢護",NA
"A002301",341,423,82,"ddm","支曇蘭",NA
"A002303",402,444,42,"ddm","玄高",NA
"A002305",429,479,50,"ddm","慧通",NA
"A002306",389,479,90,"ddm","淨度",NA
"A002307",389,479,90,"ddm","僧從",NA
"A002311",375,474,99,"ddm","道法",NA
"A002312",402,479,77,"ddm","普恒",NA
"A002313",411,489,78,"ddm","法晤",NA
"A002314",416,490,74,"ddm","僧審",NA
"A002315",419,492,73,"ddm","曇超",NA
"A002316",429,498,69,"ddm","慧明",NA
"A002317",376,447,71,"ddm","慧猷",NA
"A002318",367,441,74,"ddm","僧業",NA
"A002319",375,458,83,"ddm","慧詢",NA
"A002323",396,478,82,"ddm","道營",NA
"A002324",412,484,72,"ddm","志道",NA
"A002325",416,482,66,"ddm","法頴",NA
"A002326",404,495,91,"ddm","釋法琳",NA
"A002327",428,500,72,"ddm","智稱",NA
"A002332",375,421,46,"ddm","法羽",NA
"A002333",424,451,27,"ddm","慧紹",NA
"A002334",412,455,43,"ddm","僧瑜",NA
"A002335",364,463,99,"ddm","慧益",NA
"A002336",437,459,22,"ddm","僧慶",NA
"A002337",447,487,40,"ddm","法光",NA
"A002338",356,455,99,"ddm","曇弘",NA
"A002340",325,404,79,"ddm","法相",NA
"A002345",391,452,61,"ddm","慧慶",NA
"A002347",382,457,75,"ddm","法莊",NA
"A002348",395,470,75,"ddm","慧果",NA
"A002350",396,471,75,"ddm","僧覆",NA
"A002351",401,485,84,"ddm","慧進",NA
"A002352",403,486,83,"ddm","弘明",NA
"A002353",433,489,56,"ddm","慧豫",NA
"A002355",420,492,72,"ddm","超辯",NA
"A002356",411,495,84,"ddm","法慧",NA
"A002357",412,500,88,"ddm","僧侯",NA
"A002358",440,518,78,"ddm","慧彌",NA
"A002359",447,519,72,"ddm","道琳",NA
"A002360",290,389,99,"ddm","慧元",NA
"A002363",381,450,69,"ddm","曇翼",NA
"A002367",459,523,64,"ddm","慧敬",NA
"A002368",459,523,64,"ddm","法獻",NA
"A002369",424,498,74,"ddm","法獻",NA
"A002371",410,509,99,"ddm","法悅",NA
"A002375",104,187,83,"ddm","陳仲弓",NA
"A002380",548,646,98,"ddm","慧休",NA
"A002381",568,636,68,"ddm","道岳",NA
"A002382",567,645,78,"ddm","法常",NA
"A002383",568,642,74,"ddm","僧辯",NA
"A002384",582,640,58,"ddm","玄會",NA
"A002385",575,648,73,"ddm","蕭瑀",NA
"A002414",598,649,51,"ddm","李世民",NA
"A002423",193,249,56,"ddm","何晏",NA
"A002424",226,249,23,"ddm","王弼",NA
"A002426",508,554,46,"ddm","蕭繹",NA
"A002427",420,483,63,"ddm","顧歡",NA
"A002428",601,648,47,"ddm","馬周",NA
"A002430",608,665,57,"ddm","上官儀",NA
"A002435",601,636,35,"ddm","孫氏",NA
"A002436",652,675,23,"ddm","李弘",NA
"A002437",622,683,61,"ddm","薛元超",NA
"A002438",614,666,52,"ddm","李義府",NA
"A002442",588,665,77,"ddm","于志寧",NA
"A002443",610,662,52,"ddm","來濟",NA
"A002450",643,712,69,"ddm","法藏",NA
"A002452",642,716,74,"ddm","神英",NA
"A002459",671,713,42,"ddm","崔湜",NA
"A002461",662,716,54,"ddm","李旦",NA
"A002468",636,727,91,"ddm","文綱",NA
"A002469",651,726,75,"ddm","思恒",NA
"A002473",667,731,64,"ddm","張說",NA
"A002474",649,716,67,"ddm","李乂",NA
"A002475",631,710,79,"ddm","韋巨源",NA
"A002476",639,710,71,"ddm","蘇瓌",NA
"A002483",383,412,29,"ddm","阮瞻",NA
"A002484",205,283,78,"ddm","山濤",NA
"A002490",207,306,99,"ddm","司馬顒",NA
"A002491",206,305,99,"ddm","張輔",NA
"A002492",206,305,99,"ddm","管蕃",NA
"A002494",78,139,61,"ddm","張衡",NA
"A002495",206,305,99,"ddm","封尚",NA
"A002498",224,263,39,"ddm","嵇康",NA
"A002500",259,313,54,"ddm","張光",NA
"A002501",235,334,99,"ddm","楊難敵",NA
"A002503",225,264,39,"ddm","鍾會",NA
"A002504",276,339,63,"ddm","王導",NA
"A002505",289,340,51,"ddm","庾亮",NA
"A002506",269,322,53,"ddm","周顗",NA
"A002507",281,323,42,"ddm","謝鯤",NA
"A002508",276,328,52,"ddm","桓彝",NA
"A002509",280,327,47,"ddm","卞壼",NA
"A002510",266,324,58,"ddm","王敦",NA
"A002512",351,388,37,"ddm","王珉",NA
"A002513",-133,-85,48,"ddm","金日磾",NA
"A002514",321,342,21,"ddm","司馬衍",NA
"A002515",338,385,47,"ddm","苻堅",NA
"A002519",359,386,27,"ddm","慕容沖",NA
"A002520",331,394,63,"ddm","姚萇",NA
"A002522",349,400,51,"ddm","王珣",NA
"A002527",388,417,29,"ddm","姚泓",NA
"A002531",360,459,99,"ddm","顏竣",NA
"A002545",283,382,99,"ddm","沙勒王",NA
"A002549",283,382,99,"ddm","白純",NA
"A002551",309,408,99,"ddm","彌窴",NA
"A002552",337,399,62,"ddm","呂光",NA
"A002556",287,386,99,"ddm","梁謙",NA
"A002557",287,386,99,"ddm","彭晃",NA
"A002558",302,401,99,"ddm","沮渠男成",NA
"A002559",368,433,65,"ddm","沮渠蒙遜",NA
"A002560",302,401,99,"ddm","段業",NA
"A002563",300,398,98,"ddm","張資",NA
"A002568",317,416,99,"ddm","呂隆",NA
"A002583",373,413,40,"ddm","袁豹",NA
"A002584",313,412,99,"ddm","劉毅",NA
"A002588",378,424,46,"ddm","褚叔度",NA
"A002593",332,431,99,"ddm","乞伏暮末",NA
"A002596",408,452,44,"ddm","拓跋燾",NA
"A002597",343,442,99,"ddm","李順",NA
"A002599",-337,-284,53,"ddm","蘇秦",NA
"A002603",392,464,72,"ddm","慧濬",NA
"A002604",407,453,46,"ddm","劉義隆",NA
"A002626",339,438,99,"ddm","王仲德",NA
"A002633",409,451,42,"ddm","劉義康",NA
"A002634",405,440,35,"ddm","袁齊媯",NA
"A002635",426,453,27,"ddm","劉劭",NA
"A002643",392,450,58,"ddm","僧伽羅多",NA
"A002645",384,456,72,"ddm","顏延之",NA
"A002646",415,454,39,"ddm","劉義宣",NA
"A002647",388,468,80,"ddm","王玄謨",NA
"A002649",408,457,49,"ddm","張暢",NA
"A002651",421,466,45,"ddm","謝莊",NA
"A002652",439,472,33,"ddm","劉彧",NA
"A002653",394,493,99,"ddm","寶意",NA
"A002654",458,493,35,"ddm","蕭長懋",NA
"A002655",460,494,34,"ddm","蕭子良",NA
"A002663",303,356,53,"ddm","殷浩",NA
"A002670",234,305,71,"ddm","王戎",NA
"A002675",276,323,47,"ddm","司馬睿",NA
"A002676",299,325,26,"ddm","司馬紹",NA
"A002681",362,396,34,"ddm","司馬曜",NA
"A002682",221,300,79,"ddm","劉伶",NA
"A002688",309,347,38,"ddm","王濛",NA
"A002690",286,312,26,"ddm","衛玠",NA
"A002691",319,384,65,"ddm","謝安",NA
"A002693",323,358,35,"ddm","王洽",NA
"A002695",262,361,99,"ddm","許詢",NA
"A002696",336,377,41,"ddm","郗超",NA
"A002698",334,357,23,"ddm","王敬仁",NA
"A002704",303,361,58,"ddm","王羲之",NA
"A002711",227,272,45,"ddm","向秀",NA
"A002712",326,395,69,"ddm","戴逵",NA
"A002717",330,375,45,"ddm","王坦之",NA
"A002719",210,263,53,"ddm","阮籍",NA
"A002723",344,361,17,"ddm","司馬聃",NA
"A002724",324,384,60,"ddm","褚蒜子",NA
"A002730",372,430,58,"ddm","孔淳之",NA
"A002733",374,426,52,"ddm","傅亮",NA
"A002738",357,423,66,"ddm","周續之",NA
"A002743",295,349,54,"ddm","石虎",NA
"A002746",253,352,99,"ddm","冉閔",NA
"A002748",320,377,57,"ddm","桓豁",NA
"A002749",294,393,99,"ddm","朱序",NA
"A002753",284,383,99,"ddm","習鑿齒",NA
"A002754",287,386,99,"ddm","苻丕",NA
"A002756",-575,-542,33,"ddm","姬午",NA
"A002757",-45,23,68,"ddm","王莽",NA
"A002762",-258,-210,48,"ddm","嬴政",NA
"A002763",327,388,61,"ddm","謝石",NA
"A002764",343,388,45,"ddm","謝玄",NA
"A002765",291,390,99,"ddm","王嘉",NA
"A002766",343,394,51,"ddm","苻登",NA
"A002767",319,360,41,"ddm","慕容俊",NA
"A002769",317,355,38,"ddm","苻健",NA
"A002771",336,405,69,"ddm","慕容德",NA
"A002772",371,409,38,"ddm","拓跋珪",NA
"A002776",312,373,61,"ddm","桓溫",NA
"A002777",320,372,52,"ddm","司馬昱",NA
"A002780",-521,-481,40,"ddm","顏回",NA
"A002782",306,405,99,"ddm","毛璩",NA
"A002787",300,399,99,"ddm","殷仲堪",NA
"A002797",344,405,61,"ddm","顧愷之",NA
"A002807",259,334,75,"ddm","陶侃",NA
"A002809",352,410,58,"ddm","劉遺民",NA
"A002810",386,448,62,"ddm","雷次宗",NA
"A002812",375,443,68,"ddm","宗炳",NA
"A002813",350,418,68,"ddm","張野",NA
"A002814",359,423,64,"ddm","張詮",NA
"A002816",360,407,47,"ddm","王謐",NA
"A002818",312,411,99,"ddm","盧循",NA
"A002819",334,411,77,"ddm","盧瑕",NA
"A002824",369,404,35,"ddm","桓玄",NA
"A002825",296,344,48,"ddm","庾氷",NA
"A002826",275,341,66,"ddm","褚翜",NA
"A002827",284,345,61,"ddm","諸葛惔",NA
"A002828",382,419,37,"ddm","司馬安德",NA
"A002831",339,401,62,"ddm","范寧",NA
"A002834",306,405,99,"ddm","慧巖",NA
"A002836",314,413,99,"ddm","譙縱",NA
"A002848",347,425,78,"ddm","曇順",NA
"A002849",361,440,79,"ddm","曇詵",NA
"A002859",-37,42,79,"ddm","嚴光",NA
"A002860",-5,57,62,"ddm","劉秀",NA
"A002861",187,226,39,"ddm","曹丕",NA
"A002862",158,241,83,"ddm","管寧",NA
"A002865",-256,-195,61,"ddm","劉邦",NA
"A002866",75,122,47,"ddm","黃憲",NA
"A002871",384,436,52,"ddm","褚靈媛",NA
"A002872",379,432,53,"ddm","王弘",NA
"A002873",355,428,73,"ddm","范泰",NA
"A002874",415,453,38,"ddm","王微",NA
"A002875",128,169,41,"ddm","郭泰",NA
"A002880",382,460,78,"ddm","何尚之",NA
"A002881",371,464,93,"ddm","羊玄保",NA
"A002882",307,356,49,"ddm","謝尚",NA
"A002885",309,373,64,"ddm","范汪",NA
"A002887",298,397,99,"ddm","殷顗",NA
"A002888",274,333,59,"ddm","石勒",NA
"A002890",-440,-381,59,"ddm","吳起",NA
"A002891",-542,-480,62,"ddm","季路",NA
"A002892",370,447,77,"ddm","何承天",NA
"A002894",318,417,99,"ddm","司馬休之",NA
"A002895",423,458,35,"ddm","王僧達",NA
"A002901",364,426,62,"ddm","徐羡之",NA
"A002902",337,436,99,"ddm","檀道濟",NA
"A002904",398,445,47,"ddm","范曄",NA
"A002905",346,445,99,"ddm","孔熙先",NA
"A002915",378,441,63,"ddm","戴顒",NA
"A002918",507,581,74,"ddm","法朗",NA
"A002921",25,105,80,"ddm","梁鴻",NA
"A002923",360,447,87,"ddm","王裕",NA
"A002930",316,415,99,"ddm","慧恭",NA
"A002940",433,459,26,"ddm","劉誕",NA
"A002945",407,424,17,"ddm","劉義真",NA
"A002946",381,425,44,"ddm","赫連勃勃",NA
"A002953",371,470,99,"ddm","張悅",NA
"A002954",392,466,74,"ddm","劉思考",NA
"A002957",423,471,48,"ddm","蕭惠開",NA
"A002958",153,208,55,"ddm","孔融",NA
"A002959",127,200,73,"ddm","鄭玄",NA
"A002962",376,442,66,"ddm","張茂度",NA
"A002963",373,472,99,"ddm","劉亮",NA
"A002965",390,426,36,"ddm","謝晦",NA
"A002972",410,475,65,"ddm","張永",NA
"A002973",438,495,57,"ddm","劉虬",NA
"A002976",215,282,67,"ddm","皇甫謐",NA
"A002978",412,466,54,"ddm","路惠男",NA
"A002980",366,465,99,"ddm","孔靈符",NA
"A002985",378,477,99,"ddm","袁粲",NA
"A002987",452,476,24,"ddm","劉景素",NA
"A002988",411,475,64,"ddm","曇濟",NA
"A002991",410,453,43,"ddm","徐湛之",NA
"A002997",456,466,10,"ddm","劉子勛",NA
"A003000",463,477,14,"ddm","劉昱",NA
"A003001",429,497,68,"ddm","玄運",NA
"A003002",444,497,53,"ddm","張融",NA
"A003011",397,449,52,"ddm","沈演之",NA
"A003013",434,458,24,"ddm","劉宏",NA
"A003018",445,461,16,"ddm","劉休茂",NA
"A003020",171,245,74,"ddm","趙儼",NA
"A003024",412,496,84,"ddm","道登",NA
"A003026",384,483,99,"ddm","褚澄",NA
"A003027",384,483,99,"ddm","謝超宗",NA
"A003031",444,501,57,"ddm","李彪",NA
"A003032",440,493,53,"ddm","蕭賾",NA
"A003039",427,482,55,"ddm","蕭道成",NA
"A003040",442,499,57,"ddm","沈文季",NA
"A003041",406,477,71,"ddm","陸修靜",NA
"A003042",403,465,62,"ddm","劉義恭",NA
"A003048",382,443,61,"ddm","庾登之",NA
"A003049",431,453,22,"ddm","劉鑠",NA
"A003050",451,466,15,"ddm","劉子尚",NA
"A003051",413,472,59,"ddm","王彧",NA
"A003052",452,489,37,"ddm","王儉",NA
"A003055",388,487,99,"ddm","傅琰",NA
"A003056",444,492,48,"ddm","蕭嶷",NA
"A003057",458,489,31,"ddm","蕭映",NA
"A003060",456,465,9,"ddm","劉子鸞",NA
"A003061",363,462,99,"ddm","殷淑儀",NA
"A003066",404,503,99,"ddm","何點",NA
"A003067",384,483,99,"ddm","明僧紹",NA
"A003069",438,506,68,"ddm","法令",NA
"A003075",465,520,55,"ddm","劉勰",NA
"A003081",446,531,85,"ddm","何胤",NA
"A003082",435,493,58,"ddm","僧行",NA
"A003092",458,522,64,"ddm","智藏",NA
"A003106",439,515,76,"ddm","曇准",NA
"A003115",150,249,99,"ddm","畢軌",NA
"A003117",-11,89,100,"ddm","朱勃",NA
"A003118",426,485,59,"ddm","王僧虔",NA
"A003120",458,502,44,"ddm","劉繪",NA
"A003124",461,557,96,"ddm","道宗",NA
"A003126",453,499,46,"ddm","徐孝嗣",NA
"A003129",468,499,31,"ddm","蕭遙光",NA
"A003131",469,507,38,"ddm","慧開",NA
"A003132",459,523,64,"ddm","法開",NA
"A003133",451,520,69,"ddm","僧若",NA
"A003142",447,504,57,"ddm","僧韶",NA
"A003144",483,501,18,"ddm","蕭寶卷",NA
"A003147",461,540,79,"ddm","袁昂",NA
"A003150",422,521,99,"ddm","周興嗣",NA
"A003154",-325,-251,74,"ddm","秦昭襄王",NA
"A003157",449,548,99,"ddm","謝舉",NA
"A003158",459,532,73,"ddm","陸杲",NA
"A003159",481,522,41,"ddm","張孝秀",NA
"A003162",488,549,61,"ddm","蕭子雲",NA
"A003164",420,519,99,"ddm","蕭元簡",NA
"A003165",469,524,55,"ddm","周捨",NA
"A003170",230,329,99,"ddm","劉曜",NA
"A003174",226,325,99,"ddm","段末波",NA
"A003175",241,340,99,"ddm","夔安",NA
"A003176",219,318,99,"ddm","劉載",NA
"A003180",314,335,21,"ddm","石弘",NA
"A003181",234,333,99,"ddm","石堪",NA
"A003183",250,349,99,"ddm","石斌",NA
"A003186",251,350,99,"ddm","李農",NA
"A003207",155,220,65,"ddm","曹操",NA
"A003208",325,375,50,"ddm","王猛",NA
"A003211",250,349,99,"ddm","梁犢",NA
"A003213",350,384,34,"ddm","慕容暐",NA
"A003224",236,290,54,"ddm","司馬炎",NA
"A003225",259,307,48,"ddm","司馬衷",NA
"A003228",322,344,22,"ddm","司馬岳",NA
"A003230",305,345,40,"ddm","庾翼",NA
"A003237",303,402,99,"ddm","偷髮利鹿孤",NA
"A003238",365,415,50,"ddm","偷髮耨檀",NA
"A003240",369,419,50,"ddm","檀祗",NA
"A003245",365,427,62,"ddm","陶潛",NA
"A003259",303,402,99,"ddm","孫恩",NA
"A003268",345,444,99,"ddm","杜超",NA
"A003269",351,450,99,"ddm","崔浩",NA
"A003270",365,448,83,"ddm","寇謙之",NA
"A003276",507,546,39,"ddm","劉亮",NA
"A003282",435,493,58,"ddm","王奐",NA
"A003283",464,501,37,"ddm","王肅",NA
"A003287",356,455,99,"ddm","慧遠",NA
"A003290",432,500,68,"ddm","惠緒",NA
"A003295",443,493,50,"ddm","胡諧之",NA
"A003297",427,500,73,"ddm","陳顯達",NA
"A003299",476,526,50,"ddm","蕭恢",NA
"A003302",427,526,99,"ddm","陸倕",NA
"A003303",481,549,68,"ddm","王筠",NA
"A003316",329,428,99,"ddm","乞佛熾槃",NA
"A003321",428,451,23,"ddm","拓跋晃",NA
"A003322",392,423,31,"ddm","拓跋嗣",NA
"A003323",345,444,99,"ddm","慧崇",NA
"A003331",394,479,85,"ddm","褚伯玉",NA
"A003334",353,452,99,"ddm","慕容慕延",NA
"A003340",413,488,75,"ddm","王玄載",NA
"A003347",430,485,55,"ddm","蕭赤斧",NA
"A003348",435,498,63,"ddm","王敬則",NA
"A003356",449,465,16,"ddm","劉子業",NA
"A003358",470,479,9,"ddm","劉燮",NA
"A003361",445,471,26,"ddm","劉休祐",NA
"A003362",414,484,70,"ddm","張岱",NA
"A003363",448,471,23,"ddm","劉休若",NA
"A003365",415,472,57,"ddm","蔡興宗",NA
"A003382",473,526,53,"ddm","蕭宏",NA
"A003383",476,533,57,"ddm","蕭偉",NA
"A003385",486,527,41,"ddm","丁令光",NA
"A003399",392,490,98,"ddm","法存",NA
"A003400",455,491,36,"ddm","蕭緬",NA
"A003405",365,403,38,"ddm","司馬道子",NA
"A003406",382,402,20,"ddm","司馬元顯",NA
"A003410",415,447,32,"ddm","劉義季",NA
"A003414",519,594,75,"ddm","江總",NA
"A003422",59,124,65,"ddm","楊震",NA
"A003438",334,400,66,"ddm","王雅",NA
"A003448",369,420,51,"ddm","道敬",NA
"A003451",467,493,26,"ddm","王融",NA
"A003453",420,494,74,"ddm","玄暢",NA
"A003454",441,513,72,"ddm","沈約",NA
"A003460",410,509,99,"ddm","智靖",NA
"A003462",461,526,65,"ddm","道度",NA
"A003468",373,458,85,"ddm","僧饒",NA
"A003472",408,458,50,"ddm","道慧",NA
"A003473",429,459,30,"ddm","智宗",NA
"A003476",384,482,98,"ddm","曇遷",NA
"A003477",394,430,36,"ddm","王曇首",NA
"A003478",394,475,81,"ddm","徐爰",NA
"A003481",409,487,78,"ddm","曇智",NA
"A003484",446,506,60,"ddm","智欣",NA
"A003486",394,493,99,"ddm","僧辯",NA
"A003487",432,452,20,"ddm","劉紹",NA
"A003490",395,494,99,"ddm","慧忍",NA
"A003493",459,523,64,"ddm","曇憑",NA
"A003512",435,526,91,"ddm","慧超",NA
"A003515",388,453,65,"ddm","道照",NA
"A003516",370,412,42,"ddm","劉道規",NA
"A003518",389,471,82,"ddm","曇頴",NA
"A003520",375,413,38,"ddm","臧質",NA
"A003523",436,497,61,"ddm","劉昶",NA
"A003524",407,485,78,"ddm","慧芬",NA
"A003526",410,490,80,"ddm","道儒",NA
"A003532",415,487,72,"ddm","慧重",NA
"A003534",414,500,86,"ddm","法願",NA
"A003536",366,465,99,"ddm","宗殼",NA
"A003537",386,465,79,"ddm","沈慶之",NA
"A003539",370,469,99,"ddm","佼長生",NA
"A003540",469,479,10,"ddm","劉準",NA
"A003541",437,500,63,"ddm","法鏡",NA
"A003552",852,932,80,"ddm","錢鏐",NA
"A003555",1036,1101,65,"ddm","蘇軾",NA
"A003557",1150,1224,74,"ddm","清雅",NA
"A003558",1482,1558,76,"ddm","慧林",NA
"A003563",1523,1595,72,"ddm","如通",NA
"A003564",1205,1264,59,"ddm","趙昀",NA
"A003567",1168,1224,56,"ddm","趙擴",NA
"A003573",1020,1083,63,"ddm","王徽",NA
"A003576",1832,1899,67,"ddm","丁丙",NA
"A003583",1556,1651,95,"ddm","黃季弢",NA
"A003586",1130,1200,70,"ddm","朱熹",NA
"A003587",1878,1953,75,"ddm","釋圓瑛",NA
"A003588",1872,1943,71,"ddm","釋轉道",NA
"A003593",629,712,83,"ddm","黃守恭",NA
"A003606",1859,1925,66,"ddm","黃秀烺",NA
"A003619",1007,1091,84,"ddm","張方平",NA
"A003621",1885,1940,55,"ddm","傅維早",NA
"A003623",709,788,79,"ddm","馬祖道一",NA
"A003624",797,870,73,"ddm","裴休",NA
"A003626",1237,1295,58,"ddm","伯顏",NA
"A003627",767,866,99,"ddm","義玄",NA
"A003629",780,877,97,"ddm","道明",NA
"A003630",1230,1319,89,"ddm","契祖",NA
"A003631",813,888,75,"ddm","楚南",NA
"A003636",793,883,90,"ddm","大安",NA
"A003637",1033,1124,91,"ddm","有朋",NA
"A003641",782,880,98,"ddm","鴻休",NA
"A003644",858,904,46,"ddm","王審邽 ",NA
"A003651",878,977,99,"ddm","清豁",NA
"A003653",1577,1651,74,"ddm","吳鍾巒",NA
"A003654",580,651,71,"ddm","大醫道信",NA
"A003658",1604,1661,57,"ddm","鄭芝龍",NA
"A003663",1134,1216,82,"ddm","陳讜",NA
"A003664",855,926,71,"ddm","月輪",NA
"A003666",671,741,70,"ddm","行思",NA
"A003667",810,859,49,"ddm","李忱",NA
"A003668",1573,1635,62,"ddm","法藏",NA
"A003669",805,881,76,"ddm","善會",NA
"A003672",1328,1398,70,"ddm","朱元璋",NA
"A003677",822,908,86,"ddm","義存",NA
"A003679",1375,1415,40,"ddm","林環",NA
"A003680",1542,1610,68,"ddm","正圓",NA
"A003688",1567,1642,75,"ddm","密雲圓悟",NA
"A003693",1563,1620,57,"ddm","朱翊鈞",NA
"A003694",1559,1627,68,"ddm","葉向高",NA
"A003703",864,949,85,"ddm","文偃",NA
"A003704",798,876,78,"ddm","文偁",NA
"A003710",1209,1263,54,"ddm","天錫",NA
"A003711",1534,1605,71,"ddm","詹仰庇",NA
"A003723",1025,1072,47,"ddm","守端",NA
"A003724",1558,1631,73,"ddm","何喬遠",NA
"A003732",862,925,63,"ddm","王審知",NA
"A003742",1290,1365,75,"ddm","偰玉立",NA
"A003744",846,898,52,"ddm","王潮",NA
"A003747",1039,1100,61,"ddm","本觀",NA
"A003753",906,962,56,"ddm","留從効",NA
"A003761",886,930,44,"ddm","王延彬",NA
"A003828",1548,1618,70,"ddm","慧經",NA
"A003855",1585,1633,48,"ddm","無為如學",NA
"A003863",749,830,81,"ddm","無等",NA
"A003867",594,657,63,"ddm","牛頭法融",NA
"A003868",782,865,83,"ddm","宣鑑",NA
"A003873",1603,1659,56,"ddm","行彌",NA
"A003875",867,904,37,"ddm","李曄",NA
"A003877",852,912,60,"ddm","朱全忠",NA
"A003883",927,976,49,"ddm","趙匡胤",NA
"A003887",914,985,71,"ddm","陳洪進",NA
"A003889",748,835,87,"ddm","普願",NA
"A003890",854,932,78,"ddm","慧稜",NA
"A003898",1012,1067,55,"ddm","蔡襄",NA
"A003902",916,974,58,"ddm","慧悟",NA
"A003907",965,1032,67,"ddm","蘊聰",NA
"A003908",993,1064,71,"ddm","義懷",NA
"A003910",999,1078,79,"ddm","曾公亮",NA
"A003915",1040,1108,68,"ddm","王祖道",NA
"A003921",1002,1069,67,"ddm","慧南",NA
"A003923",1025,1091,66,"ddm","常總",NA
"A003932",657,711,54,"ddm","陳元光",NA
"A003934",1076,1100,24,"ddm","趙煦",NA
"A003935",1082,1135,53,"ddm","趙佶",NA
"A003936",1049,1085,36,"ddm","趙頊",NA
"A003946",1178,1235,57,"ddm","眞德秀",NA
"A003947",768,824,56,"ddm","韓愈",NA
"A003948",1206,1290,84,"ddm","可湘",NA
"A003950",1196,1266,70,"ddm","元智",NA
"A003951",296,349,53,"ddm","孟嘉",NA
"A003962",1258,1331,73,"ddm","如炤",NA
"A003965",1041,1103,62,"ddm","舒亶",NA
"A003968",1616,1673,57,"ddm","性願",NA
"A003970",773,819,46,"ddm","柳宗元",NA
"A003973",1049,1100,51,"ddm","秦觀",NA
"A003975",1269,1354,85,"ddm","黃公望",NA
"A003976",1353,1433,80,"ddm","道成",NA
"A003981",840,911,71,"ddm","黃滔",NA
"A003983",1600,1679,79,"ddm","超宣",NA
"A003984",1615,1664,49,"ddm","如沛",NA
"A003994",1277,1348,71,"ddm","張雨",NA
"A004002",1540,1615,75,"ddm","黃鳳翔",NA
"A004005",1036,1110,74,"ddm","從諫慈辯",NA
"A004010",1027,1092,65,"ddm","蒲宗孟",NA
"A004015",677,744,67,"ddm","懷讓",NA
"A004017",991,1067,76,"ddm","法遠",NA
"A004021",1031,1104,73,"ddm","蔣之奇",NA
"A004027",1032,1111,79,"ddm","呂惠卿",NA
"A004028",1542,1616,74,"ddm","李廷機",NA
"A004029",772,846,74,"ddm","白居易",NA
"A004030",1254,1322,68,"ddm","趙孟頫",NA
"A004031",699,759,60,"ddm","王維",NA
"A004032",1552,1609,57,"ddm","楊道賓",NA
"A004033",1629,1705,76,"ddm","明凈",NA
"A004036",1573,1620,47,"ddm","李開藻",NA
"A004043",1623,1694,71,"ddm","明晟",NA
"A004045",1644,1682,38,"ddm","耿精忠",NA
"A004046",834,919,85,"ddm","法真",NA
"A004048",1044,1091,47,"ddm","從悅",NA
"A004049",1011,1091,80,"ddm","元淨",NA
"A004055",1634,1706,72,"ddm","明謙",NA
